Transaction ID,Store Name,Customer ID,Customer Age,Product ID,Product Category,Transaction Date,Payment Method,Shipping Address,City,Country,Coupon Used,Quantity Sold,Unit Price,Total Price,Discount Applied,Net Price
62901,Urban Goods,5855,54,179,Clothing,2024-04-22,Credit Card,929 Lisa Union,South Charles,Costa Rica,SUMMER20,1,118,118,24,94
91074,Pure Market,2346,53,114,Home & Garden,2024-04-04,Credit Card,883 Brown Islands,Jasonland,Libyan Arab Jamahiriya,SUMMER20,4,139,556,111,445
15401,Basic Depot,4697,63,102,Home & Garden,2024-04-04,Credit Card,1279 Russo Spur,East Tammy,Georgia,None,5,87,435,0,435
18230,Pure Market,9921,65,129,Home & Garden,2024-04-06,Credit Card,383 Smith Plaza,Port Erinborough,Niger,FALL15,3,122,366,55,311
84675,Pure Market,3850,25,120,Electronics,2024-04-17,Credit Card,66641 Terrell Mills Suite 082,East Nicolasland,Nicaragua,None,3,144,432,0,432
33493,Pure Market,7424,31,170,Books,2024-04-13,Credit Card,685 Greene Locks,Antonioview,Sao Tome and Principe,None,3,24,72,0,72
96327,Pure Market,7456,36,108,Books,2024-04-05,PayPal,423 Wilson Port,Lake Katie,Liechtenstein,SUMMER20,5,198,990,198,792
41226,Basic Depot,3130,28,195,Home & Garden,2024-04-10,Credit Card,7742 Thomas Locks,Cardenasfort,Vanuatu,None,5,184,920,0,920
60907,Urban Goods,5677,62,149,Electronics,2024-04-23,Credit Card,9380 Fields Island,Port Brandon,Bosnia and Herzegovina,SPRING10,2,106,212,21,191
27216,Pure Market,3529,39,173,Home & Garden,2024-04-13,Credit Card,8253 Warner Extensions,Port Michael,Tonga,SPRING10,5,87,435,44,391
74114,Pure Market,7892,52,178,Books,2024-04-06,PayPal,51914 Rodriguez Wall,Bradfort,Zambia,SPRING10,5,177,885,88,797
26147,Essential Mart,8664,31,189,Electronics,2024-04-12,Credit Card,515 Brown Keys,Port Veronicahaven,Paraguay,SPRING10,4,140,560,56,504
94024,Urban Goods,2933,55,110,Books,2024-03-29,Credit Card,1562 Teresa Junctions Suite 313,South Laura,Malawi,SPRING10,4,33,132,13,119
64406,Essential Mart,2439,62,194,Home & Garden,2024-03-28,Credit Card,9949 Cannon Parkways,Danielshire,Congo,FALL15,2,72,144,22,122
83501,Pure Market,7028,56,139,Books,2024-04-14,PayPal,91083 Cain Cliffs,East Laura,Georgia,SUMMER20,2,131,262,52,210
84940,Pure Market,7000,64,121,Clothing,2024-03-29,PayPal,4845 Padilla Walk,Lake Cameronshire,Albania,FALL15,5,68,340,51,289
36410,Basic Depot,3723,60,100,Clothing,2024-04-13,PayPal,481 Kimberly Ramp Suite 046,Rogersfort,Equatorial Guinea,FALL15,2,56,112,17,95
28386,Urban Goods,8011,30,169,Home & Garden,2024-04-05,PayPal,2007 Williams Valleys,Thompsonburgh,Djibouti,FALL15,3,171,513,77,436
10297,Essential Mart,4615,61,146,Clothing,2024-04-07,Credit Card,3803 Johnston Center Apt. 219,Kellychester,Samoa,None,2,173,346,0,346
61047,Pure Market,9239,25,171,Clothing,2024-04-17,Credit Card,574 Christopher Vista,Batesmouth,Libyan Arab Jamahiriya,FALL15,1,131,131,20,111
33579,Basic Depot,7826,61,113,Home & Garden,2024-04-07,PayPal,5063 Diaz Way,Sparksmouth,Ethiopia,SUMMER20,5,85,425,85,340
45300,Basic Depot,3709,41,125,Clothing,2024-04-21,Credit Card,180 Joseph Plaza Apt. 877,Bryanside,Svalbard & Jan Mayen Islands,SPRING10,2,33,66,7,59
25809,Pure Market,6453,58,104,Clothing,2024-04-14,Credit Card,177 Michael Islands Suite 052,South Maria,Belize,None,3,76,228,0,228
12909,Essential Mart,5654,41,123,Books,2024-04-18,PayPal,6124 Hoffman Route,Vegafort,Christmas Island,FALL15,4,70,280,42,238
84511,Pure Market,7775,45,167,Clothing,2024-04-12,Credit Card,8450 Gilbert Lights Suite 122,Jamesview,Kuwait,None,2,91,182,0,182
77701,Basic Depot,1735,43,149,Electronics,2024-04-01,PayPal,5439 Wilkinson Oval Apt. 826,Lake Crystal,Tokelau,None,2,121,242,0,242
49559,Urban Goods,3083,47,117,Clothing,2024-04-20,Credit Card,6045 Gordon Crossroad Apt. 135,North Elijah,Ukraine,SUMMER20,4,24,96,19,77
92894,Urban Goods,9926,43,180,Clothing,2024-03-27,Credit Card,584 Richardson Passage Apt. 533,Amandaport,Norfolk Island,SPRING10,2,56,112,11,101
35876,Pure Market,5641,23,185,Books,2024-04-14,Credit Card,1851 Wolfe Mall Suite 336,Thompsontown,Cape Verde,SPRING10,2,32,64,6,58
47360,Basic Depot,4696,64,186,Home & Garden,2024-03-28,PayPal,92939 Moran Manor Apt. 937,Port Samantha,Dominican Republic,FALL15,3,106,318,48,270
19648,Basic Depot,8009,51,178,Books,2024-04-10,Credit Card,72335 Smith Court,Jenniferfort,Papua New Guinea,SUMMER20,2,35,70,14,56
12179,Essential Mart,9545,57,107,Home & Garden,2024-04-25,Credit Card,085 Green Cape Apt. 683,Port Deniseton,Norway,None,1,120,120,0,120
15359,Urban Goods,5261,57,168,Home & Garden,2024-04-03,Credit Card,9451 Nicholas Cape,Emilyhaven,Bhutan,None,1,86,86,0,86
98556,Basic Depot,3811,43,199,Clothing,2024-04-25,Credit Card,760 Moreno Circle Apt. 921,Jennifertown,Saint Martin,None,5,32,160,0,160
55071,Basic Depot,5593,61,152,Books,2024-04-13,PayPal,6161 Justin Road Apt. 933,Anthonyville,Vietnam,SPRING10,1,116,116,12,104
83875,Basic Depot,1137,40,172,Books,2024-04-19,Credit Card,07839 Leonard Streets Suite 356,Port Rebecca,Holy See (Vatican City State),FALL15,4,91,364,55,309
82637,Essential Mart,5778,23,120,Clothing,2024-04-06,PayPal,8987 Daniel Run,Joshuahaven,Swaziland,SPRING10,1,51,51,5,46
12041,Essential Mart,8320,63,130,Clothing,2024-04-02,Credit Card,9807 Raymond Fall,Port Jonathan,Sudan,None,4,126,504,0,504
77946,Pure Market,1427,34,178,Clothing,2024-04-03,Credit Card,5718 James Shores Apt. 746,North Ashleybury,Iceland,SPRING10,2,81,162,16,146
22274,Urban Goods,9335,29,109,Clothing,2024-04-15,Credit Card,6711 Miller Alley Suite 944,Jennifershire,Finland,SPRING10,3,177,531,53,478
74806,Basic Depot,9243,45,110,Electronics,2024-04-20,PayPal,86119 Reginald Bypass,East Anthonyfort,Italy,SUMMER20,3,194,582,116,466
58813,Essential Mart,8248,63,187,Clothing,2024-04-23,PayPal,7389 Harris Trail Apt. 030,Clintonport,Swaziland,None,5,107,535,0,535
51456,Essential Mart,9760,43,168,Books,2024-04-21,PayPal,56158 Adams Squares,South Christopher,Trinidad and Tobago,SPRING10,1,44,44,4,40
30295,Essential Mart,3075,38,107,Books,2024-04-17,PayPal,858 Jessica Parkway Suite 704,Port Samuel,Togo,FALL15,1,186,186,28,158
60475,Essential Mart,9882,60,173,Electronics,2024-04-17,PayPal,055 Washington Flat Suite 719,West Philip,Saint Kitts and Nevis,None,4,154,616,0,616
86571,Urban Goods,8501,42,154,Electronics,2024-04-22,PayPal,3074 Melissa Tunnel Suite 593,South Nicholasstad,Poland,None,3,29,87,0,87
55722,Essential Mart,4258,49,105,Electronics,2024-04-16,Credit Card,298 Young Estate Apt. 817,Lake Jessica,Greenland,FALL15,3,53,159,24,135
46363,Pure Market,6550,41,179,Electronics,2024-04-20,PayPal,837 Bryant Alley,Hannaport,Mozambique,SUMMER20,3,78,234,47,187
58204,Basic Depot,6021,27,199,Home & Garden,2024-04-02,PayPal,020 Shelia Hollow,Jonesmouth,Palestinian Territory,FALL15,2,148,296,44,252
95672,Urban Goods,3613,54,140,Books,2024-04-15,PayPal,969 Susan Forges Apt. 824,East Brittanychester,French Southern Territories,None,5,148,740,0,740
46123,Urban Goods,1302,63,175,Electronics,2024-04-02,Credit Card,75869 Steve Pass,North Alanchester,Croatia,FALL15,2,181,362,54,308
48008,Pure Market,6149,62,177,Clothing,2024-04-01,PayPal,584 Ramsey Light,Danaport,Switzerland,SUMMER20,3,104,312,62,250
38955,Basic Depot,8427,42,171,Books,2024-04-11,PayPal,123 Kathleen Lock,New Michellefurt,Saint Kitts and Nevis,None,3,72,216,0,216
88866,Pure Market,9727,45,151,Electronics,2024-04-11,Credit Card,793 Clark Radial,Nicholsonside,Tajikistan,SUMMER20,4,175,700,140,560
11582,Urban Goods,3169,53,171,Clothing,2024-03-30,Credit Card,0853 Bryan Extension,Raymondchester,Sudan,None,1,81,81,0,81
61808,Pure Market,7133,47,164,Electronics,2024-04-15,PayPal,35825 Smith Drives Suite 355,North Andrew,Seychelles,SPRING10,2,150,300,30,270
33805,Essential Mart,6915,37,188,Clothing,2024-04-08,Credit Card,287 John Trace Apt. 399,Alexandrafort,Slovenia,SUMMER20,4,142,568,114,454
99736,Pure Market,5205,55,107,Clothing,2024-04-24,PayPal,825 Brown Crescent Apt. 874,Bradleyside,Kazakhstan,FALL15,1,165,165,25,140
93235,Pure Market,5889,55,179,Books,2024-04-20,Credit Card,855 Kevin Path Apt. 601,Port Phillip,Nauru,None,1,70,70,0,70
57257,Essential Mart,4844,34,123,Home & Garden,2024-04-09,Credit Card,58257 Elizabeth Inlet,Ginaton,Ethiopia,FALL15,5,55,275,41,234
29041,Pure Market,1761,61,198,Clothing,2024-04-02,PayPal,999 Blevins Extensions,New Alan,Estonia,None,2,88,176,0,176
90535,Pure Market,4990,51,191,Home & Garden,2024-04-17,Credit Card,27593 Shawna Meadow Suite 878,Lechester,Nepal,SPRING10,4,126,504,50,454
55376,Essential Mart,8288,57,111,Electronics,2024-04-15,Credit Card,9289 Mario Junctions,East Andrew,Cayman Islands,FALL15,2,180,360,54,306
82792,Essential Mart,2319,44,106,Electronics,2024-04-20,Credit Card,0791 Mary Square,Lake Michael,Spain,SPRING10,5,92,460,46,414
86048,Pure Market,2115,58,194,Books,2024-04-11,PayPal,5189 Amanda Vista,Lake Laurie,French Southern Territories,FALL15,4,169,676,101,575
24631,Essential Mart,1991,33,123,Books,2024-04-19,Credit Card,4218 James Plains Suite 135,Lake Rachel,Cameroon,SPRING10,3,86,258,26,232
81933,Urban Goods,7207,24,111,Home & Garden,2024-04-14,Credit Card,24702 Dominique Loop Suite 442,Stokeston,Czech Republic,SPRING10,3,36,108,11,97
13763,Pure Market,7547,30,170,Home & Garden,2024-04-20,Credit Card,2866 Harris Brooks,Lake Juantown,Greece,FALL15,1,198,198,30,168
60219,Urban Goods,7221,26,157,Home & Garden,2024-04-06,PayPal,7047 Farley River,Lake Sarashire,Aruba,SPRING10,3,26,78,8,70
64071,Pure Market,5823,53,111,Home & Garden,2024-04-06,Credit Card,92117 Bridget Spring,Lake Saraview,Bermuda,FALL15,1,54,54,8,46
62460,Urban Goods,6832,50,196,Clothing,2024-04-22,Credit Card,374 Woodward Crossing Suite 231,North Daniel,Palestinian Territory,None,2,190,380,0,380
80202,Essential Mart,7074,26,152,Clothing,2024-04-10,Credit Card,22026 Joshua Field Suite 861,South Kimberlyfort,Central African Republic,FALL15,4,171,684,103,581
10342,Essential Mart,1344,49,102,Home & Garden,2024-04-12,Credit Card,72112 Gwendolyn Circle Apt. 418,Martinezton,Tanzania,None,4,113,452,0,452
84302,Pure Market,3057,24,120,Clothing,2024-04-11,PayPal,1544 Coleman Summit,Lake Lanceborough,Mauritius,SUMMER20,4,70,280,56,224
35652,Urban Goods,9443,31,178,Home & Garden,2024-04-12,Credit Card,4365 Jeffrey Street,Danielfort,Turks and Caicos Islands,SPRING10,1,192,192,19,173
88361,Basic Depot,1206,49,139,Home & Garden,2024-04-16,PayPal,97431 Lopez Village,Port Katherineland,Korea,SUMMER20,2,94,188,38,150
10568,Essential Mart,7260,61,148,Books,2024-04-04,PayPal,00930 Williams Causeway Suite 719,Gutierrezhaven,Anguilla,SUMMER20,5,176,880,176,704
80745,Pure Market,7779,57,154,Electronics,2024-04-01,PayPal,3977 Brown Overpass Suite 318,Port Tracyfort,Bahrain,None,5,121,605,0,605
10100,Essential Mart,7720,36,194,Home & Garden,2024-04-21,Credit Card,1649 Chandler Shore Suite 355,Hoffmanfort,Luxembourg,FALL15,4,135,540,81,459
75358,Essential Mart,9151,24,173,Home & Garden,2024-04-13,Credit Card,0468 Simmons Valleys Suite 516,South Richardport,Nicaragua,SUMMER20,2,167,334,67,267
78701,Urban Goods,7679,32,198,Home & Garden,2024-04-10,Credit Card,017 Newton Ranch,Johnmouth,Cayman Islands,SUMMER20,4,148,592,118,474
42036,Essential Mart,5440,51,187,Clothing,2024-04-18,PayPal,43652 Fry Course,Allisonhaven,United Kingdom,SUMMER20,3,92,276,55,221
28976,Urban Goods,6026,48,113,Books,2024-04-10,Credit Card,879 Rodney Grove,Port Dianaberg,Pakistan,SPRING10,4,138,552,55,497
23806,Urban Goods,1391,46,141,Books,2024-04-13,Credit Card,1667 Meyer Ways,Tarabury,Norfolk Island,SUMMER20,3,113,339,68,271
20731,Essential Mart,8469,42,155,Books,2024-04-23,PayPal,929 Robert Square Apt. 741,Port Jon,Gambia,None,2,87,174,0,174
34966,Pure Market,6322,60,138,Books,2024-03-28,Credit Card,1137 Mandy Ports Apt. 553,New Vanessaton,Portugal,None,4,36,144,0,144
46004,Essential Mart,9062,24,156,Books,2024-04-07,PayPal,16490 Spencer Trace,Port Michaelfort,New Zealand,SPRING10,3,130,390,39,351
72698,Essential Mart,8700,22,172,Home & Garden,2024-04-04,Credit Card,822 Joshua Inlet,North Patriciamouth,Greenland,FALL15,3,43,129,19,110
27636,Urban Goods,5904,46,158,Books,2024-04-24,PayPal,436 Elizabeth Center Apt. 076,Taylorland,Haiti,FALL15,2,121,242,36,206
